samplenumber	1
 	 
measurement quantity	E
distance	-1.000000
operator name	
date	09/06/2024
time	13:22:03.679
scriptfile	
measurement status	ok
comment	
dll version	2023.5.0
software version	2024.1.0
 	 
config type	Illuminance (lx)
integral integration time /ms	50.000000
spectral integration time /ms	1000.000000
integral range	2
spectral ranging	
saturation	-9999.000000
number of scans	1
darkmode	dynamic
temperature	-9999.000000
selfabsorbtion correction (lamp)	-9999.000000
sac filename (lamp)	
selfabsorbtion correction (geo)	-9999.000000
sac filename (geo)	
bandwidth correction	on
scale array by diode	on
observer	2°
serial number	66436
firmware	1.96
 	 
integral sensor quantity	E
integral sensor value	9.991400E+2
integral sensor unit	lx
integral sensor a*	1.002500
array scaling factor	-9999.000000
 	 
CCT	2714.500000
X	1.635800E+0
Y	1.462900E+0
Z	4.690100E-1
x	0.458500
y	0.410000
u'	0.261900
v'	0.526900
purity	0.607100
dominant wavelength	584.200000
delta uv	0.000100
 	 
CRI: Ra	87.441000
R1	87.132000
R2	93.691000
R3	97.713000
R4	87.966000
R5	87.398000
R6	94.056000
R7	85.430000
R8	66.140000
R9	25.579000
R10	85.661000
R11	90.258000
R12	79.549000
R13	88.937000
R14	99.414000
R15	79.188000
 	 
TM-30-15 Rf	88.063094
TM-30-15 Rg	98.482687
Rf1 by Hue	84.380390
Rf2 by Hue	85.670848
Rf3 by Hue	83.082633
Rf4 by Hue	91.079759
Rf5 by Hue	93.673433
Rf6 by Hue	92.897005
Rf7 by Hue	89.724346
Rf8 by Hue	95.622797
Rf9 by Hue	93.134300
Rf10 by Hue	89.798642
Rf11 by Hue	86.660517
Rf12 by Hue	86.926230
Rf13 by Hue	88.185646
Rf14 by Hue	82.688916
Rf15 by Hue	86.866050
Rf16 by Hue	80.274862
 	 
L_MP	1.148919
M_MB	3.916263E-1
S_MB	8.789438E-3
X_F	1.188343E+3
Y_F	1052.744077
Z_F	312.741255
 	 
TLCI-2012	74.734818
Qa1	81.024147
Qa2	81.847832
Qa3	90.974022
Qa4	97.892143
Qa5	66.850815
Qa6	83.639763
Qa7	96.574883
Qa8	95.761215
Qa9	92.254997
Qa10	50.510433
Qa11	96.410744
Qa12	96.524094
Qa13	91.776451
Qa14	93.852531
Qa15	57.784386
Qa16	96.875374
Qa17	54.136688
Qa18	99.288239
 	 
EMax /lx	2739.583984
EMin /lx	695.767395
percent /%	59.493669
index	0.214014
frequency /Hz	1000.000000
Pst	0.075335
SVM	-1.000000
Assist Mp	0.000000
pos. Jitter /ms	0.000000
neg. Jitter /ms	0.000000
 	 
Frequency 1 /Hz	1000.000000
Percent 1 /%	51.794535
Frequency 2 /Hz	2000.000000
Percent 2 /%	45.769486
Frequency 3 /Hz	2999.722168
Percent 3 /%	36.990127
Frequency 4 /Hz	3999.722168
Percent 4 /%	26.924080
Frequency 5 /Hz	4999.722168
Percent 5 /%	17.069793
Frequency 6 /Hz	5999.722168
Percent 6 /%	8.542911
Freq. Resolution /Hz	24.414062
Max Frequenzy /Hz	10000.000000
 	 
E user weighting 1 /(W/m2)	-9999.000000
E user weighting 2 /(W/m2)	-9999.000000
E user weighting 3 /(W/m2)	-9999.000000
E user weighting 4 /(W/m2)	-9999.000000
E user weighting 5 /(W/m2)	-9999.000000
 	 
Bilirubin IEC 60601-2-50 / uW/(cm2nm)	0.814630
Bilirubin AAP / (mW/cm2)	0.003762
 	 
cyanopic equivalent illuminance / lx	2.824100E+2
chloropic equivalent  illuminance / lx	7.809700E+2
erythropic equivalent illuminance / lx	1.017100E+3
melanopic equivalent illuminance / lx	4.162200E+2
rhodopic equivalent illuminance / lx	5.049400E+2
cyanopic irradiance / W/m2	2.308100E-1
chloropic irradiance / W/m2	1.136900E+0
erythropic irradiance / W/m2	1.656700E+0
melanopic irradiance / W/m2	5.519900E-1
rhodopic irradiance / W/m2	7.320100E-1
 	 
Esy1 /(W/m2)	2.115700
Esy2 /(W/m2)	2.415200
Ech /(W/m2)	0.857360
Ept1 /(W/m2)	0.255020
Ept2 /(W/m2)	0.253710
Qsy /(mol/m2/s)	14.986000
Emo Pr /(W/m2)	1.032800
Emo Pfr /(W/m2)	0.764930
R/FR	1.350189
DLI /(mol/m2)	-9999.000000
 	 
lambda from /nm	360.000000
lambda to /nm	830.000000
stepwidth /nm	1.000000
peak wavelength	612.100000
peak power	2.204300E-2
spectral unit	(W/m2)/nm
FWHM	121.700000
center wavelength	603.800000
centroid wavelength	593.100000
 	 
radiometric intensity	3.220300E+0
radiometric unit	W/m2
 	 
wavelength /nm	intensity /(W/m2)/nm
360.0000	2.779646E-4
361.0000	2.330628E-4
362.0000	9.531522E-5
363.0000	3.950076E-5
364.0000	1.677315E-4
365.0000	2.545481E-4
366.0000	2.484036E-4
367.0000	1.973262E-4
368.0000	4.546151E-5
369.0000	-5.302925E-5
370.0000	-3.190114E-5
371.0000	1.660127E-5
372.0000	1.263658E-4
373.0000	2.029618E-4
374.0000	2.054341E-4
375.0000	2.103479E-4
376.0000	2.207096E-4
377.0000	2.250162E-4
378.0000	2.158357E-4
379.0000	2.032300E-4
380.0000	1.830111E-4
381.0000	1.389364E-4
382.0000	4.196693E-5
383.0000	-2.712156E-5
384.0000	-3.452197E-5
385.0000	-3.942443E-5
386.0000	-3.881499E-5
387.0000	-3.753185E-5
388.0000	-3.476612E-5
389.0000	-2.717903E-5
390.0000	-9.016501E-6
391.0000	2.360356E-5
392.0000	8.783671E-5
393.0000	1.333959E-4
394.0000	1.382668E-4
395.0000	1.391706E-4
396.0000	1.314603E-4
397.0000	1.045072E-4
398.0000	3.593310E-5
399.0000	7.515308E-6
400.0000	6.558623E-5
401.0000	8.330341E-5
402.0000	1.444868E-5
403.0000	-1.248342E-5
404.0000	5.010585E-5
405.0000	9.422883E-5
406.0000	9.909579E-5
407.0000	9.933822E-5
408.0000	8.979647E-5
409.0000	9.533269E-5
410.0000	1.326050E-4
411.0000	1.638742E-4
412.0000	1.825697E-4
413.0000	2.035111E-4
414.0000	2.291319E-4
415.0000	2.533039E-4
416.0000	2.744739E-4
417.0000	2.939370E-4
418.0000	3.098841E-4
419.0000	3.367158E-4
420.0000	3.858352E-4
421.0000	4.336511E-4
422.0000	4.788150E-4
423.0000	5.414231E-4
424.0000	6.393039E-4
425.0000	7.363826E-4
426.0000	8.318496E-4
427.0000	9.231232E-4
428.0000	1.006028E-3
429.0000	1.093343E-3
430.0000	1.189397E-3
431.0000	1.310816E-3
432.0000	1.482158E-3
433.0000	1.654895E-3
434.0000	1.830357E-3
435.0000	2.023065E-3
436.0000	2.249225E-3
437.0000	2.520751E-3
438.0000	2.879615E-3
439.0000	3.254022E-3
440.0000	3.658119E-3
441.0000	4.119952E-3
442.0000	4.691205E-3
443.0000	5.265458E-3
444.0000	5.845348E-3
445.0000	6.424134E-3
446.0000	7.000860E-3
447.0000	7.520868E-3
448.0000	7.936038E-3
449.0000	8.287224E-3
450.0000	8.521145E-3
451.0000	8.650652E-3
452.0000	8.590428E-3
453.0000	8.442700E-3
454.0000	8.137422E-3
455.0000	7.791670E-3
456.0000	7.373671E-3
457.0000	6.961680E-3
458.0000	6.560313E-3
459.0000	6.162753E-3
460.0000	5.771867E-3
461.0000	5.429362E-3
462.0000	5.170771E-3
463.0000	4.936970E-3
464.0000	4.745758E-3
465.0000	4.563484E-3
466.0000	4.396410E-3
467.0000	4.247049E-3
468.0000	4.127521E-3
469.0000	3.994841E-3
470.0000	3.840252E-3
471.0000	3.684402E-3
472.0000	3.526476E-3
473.0000	3.386883E-3
474.0000	3.277210E-3
475.0000	3.174807E-3
476.0000	3.084140E-3
477.0000	3.023598E-3
478.0000	3.011164E-3
479.0000	3.023672E-3
480.0000	3.075568E-3
481.0000	3.115557E-3
482.0000	3.136946E-3
483.0000	3.172758E-3
484.0000	3.230837E-3
485.0000	3.312380E-3
486.0000	3.429737E-3
487.0000	3.536132E-3
488.0000	3.625987E-3
489.0000	3.737941E-3
490.0000	3.882841E-3
491.0000	4.025683E-3
492.0000	4.165493E-3
493.0000	4.323559E-3
494.0000	4.508188E-3
495.0000	4.694479E-3
496.0000	4.883157E-3
497.0000	5.083142E-3
498.0000	5.299183E-3
499.0000	5.514097E-3
500.0000	5.727429E-3
501.0000	5.940268E-3
502.0000	6.152424E-3
503.0000	6.365127E-3
504.0000	6.578580E-3
505.0000	6.791244E-3
506.0000	7.002842E-3
507.0000	7.232534E-3
508.0000	7.486314E-3
509.0000	7.726092E-3
510.0000	7.947482E-3
511.0000	8.175876E-3
512.0000	8.413346E-3
513.0000	8.643666E-3
514.0000	8.864840E-3
515.0000	9.064999E-3
516.0000	9.238656E-3
517.0000	9.430761E-3
518.0000	9.645805E-3
519.0000	9.820662E-3
520.0000	9.946258E-3
521.0000	1.009264E-2
522.0000	1.026414E-2
523.0000	1.040227E-2
524.0000	1.050065E-2
525.0000	1.057421E-2
526.0000	1.061865E-2
527.0000	1.066903E-2
528.0000	1.072629E-2
529.0000	1.076065E-2
530.0000	1.076889E-2
531.0000	1.077500E-2
532.0000	1.077869E-2
533.0000	1.078899E-2
534.0000	1.080661E-2
535.0000	1.081005E-2
536.0000	1.079806E-2
537.0000	1.080181E-2
538.0000	1.082245E-2
539.0000	1.085893E-2
540.0000	1.091212E-2
541.0000	1.095250E-2
542.0000	1.097957E-2
543.0000	1.102350E-2
544.0000	1.108467E-2
545.0000	1.115461E-2
546.0000	1.123337E-2
547.0000	1.130061E-2
548.0000	1.135645E-2
549.0000	1.143898E-2
550.0000	1.154747E-2
551.0000	1.163266E-2
552.0000	1.169555E-2
553.0000	1.178117E-2
554.0000	1.188816E-2
555.0000	1.200903E-2
556.0000	1.214272E-2
557.0000	1.227856E-2
558.0000	1.241634E-2
559.0000	1.255912E-2
560.0000	1.270636E-2
561.0000	1.286622E-2
562.0000	1.303715E-2
563.0000	1.321398E-2
564.0000	1.339588E-2
