6.920000E+0	2.567621E+2
6.940000E+0	7.904509E+2
6.960000E+0	1.371190E+3
6.980000E+0	1.746251E+3
7.000000E+0	1.927732E+3
7.020000E+0	2.000325E+3
7.040000E+0	2.028555E+3
7.060000E+0	2.039310E+3
7.080000E+0	2.041998E+3
7.100000E+0	2.039310E+3
7.120000E+0	2.035277E+3
7.140000E+0	2.028555E+3
7.160000E+0	2.024522E+3
7.180000E+0	2.021834E+3
7.200000E+0	2.021834E+3
7.220000E+0	2.021834E+3
7.240000E+0	2.021834E+3
7.260000E+0	2.020489E+3
7.280000E+0	2.017801E+3
7.300000E+0	1.990915E+3
7.320000E+0	1.916978E+3
7.340000E+0	1.829598E+3
7.360000E+0	1.770449E+3
7.380000E+0	1.740874E+3
7.400000E+0	1.727431E+3
7.420000E+0	1.685757E+3
7.440000E+0	1.457226E+3
7.460000E+0	9.907522E+2
7.480000E+0	5.296559E+2
7.500000E+0	2.379418E+2
7.520000E+0	9.544560E+1
7.540000E+0	3.629622E+1
7.560000E+0	1.478735E+1
7.580000E+0	6.721521E+0
7.600000E+0	4.032913E+0
7.620000E+0	2.688608E+0
7.640000E+0	2.688608E+0
7.660000E+0	1.344304E+0
7.680000E+0	1.344304E+0
7.700000E+0	1.344304E+0
7.720000E+0	1.344304E+0
7.740000E+0	1.344304E+0
7.760000E+0	0.000000E+0
7.780000E+0	0.000000E+0
7.800000E+0	1.344304E+0
7.820000E+0	1.344304E+0
7.840000E+0	1.344304E+0
7.860000E+0	0.000000E+0
7.880000E+0	1.344304E+0
7.900000E+0	3.091900E+1
7.920000E+0	2.554178E+2
7.940000E+0	7.877623E+2
7.960000E+0	1.368502E+3
7.980000E+0	1.743563E+3
8.000000E+0	1.926388E+3
8.020000E+0	2.000325E+3
8.040000E+0	2.028555E+3
8.060000E+0	2.039310E+3
8.080000E+0	2.043342E+3
8.100000E+0	2.040654E+3
8.120000E+0	2.035277E+3
8.140000E+0	2.029899E+3
8.160000E+0	2.025866E+3
8.180000E+0	2.023178E+3
8.200000E+0	2.021834E+3
8.220000E+0	2.021834E+3
8.240000E+0	2.021834E+3
8.260000E+0	2.020489E+3
8.280000E+0	2.017801E+3
8.300000E+0	1.989570E+3
8.320000E+0	1.916978E+3
8.340000E+0	1.830942E+3
8.360000E+0	1.771793E+3
8.380000E+0	1.740874E+3
8.400000E+0	1.728775E+3
8.420000E+0	1.687102E+3
8.440000E+0	1.457226E+3
8.460000E+0	9.907522E+2
8.480000E+0	5.296559E+2
8.500000E+0	2.379418E+2
8.520000E+0	9.678990E+1
8.540000E+0	3.764052E+1
8.560000E+0	1.478735E+1
8.580000E+0	6.721521E+0
8.600000E+0	4.032913E+0
8.620000E+0	2.688608E+0
8.640000E+0	1.344304E+0
8.660000E+0	1.344304E+0
8.680000E+0	1.344304E+0
8.700000E+0	1.344304E+0
8.720000E+0	1.344304E+0
8.740000E+0	0.000000E+0
8.760000E+0	0.000000E+0
8.780000E+0	0.000000E+0
8.800000E+0	0.000000E+0
8.820000E+0	0.000000E+0
8.840000E+0	1.344304E+0
8.860000E+0	0.000000E+0
8.880000E+0	1.344304E+0
8.900000E+0	3.091900E+1
8.920000E+0	2.554178E+2
8.940000E+0	7.877623E+2
8.960000E+0	1.368502E+3
8.980000E+0	1.744907E+3
9.000000E+0	1.926388E+3
9.020000E+0	2.000325E+3
9.040000E+0	2.029899E+3
9.060000E+0	2.039310E+3
9.080000E+0	2.041998E+3
9.100000E+0	2.039310E+3
9.120000E+0	2.032588E+3
9.140000E+0	2.027211E+3
9.160000E+0	2.024522E+3
9.180000E+0	2.023178E+3
9.200000E+0	2.023178E+3
9.220000E+0	2.021834E+3
9.240000E+0	2.021834E+3
9.260000E+0	2.020489E+3
9.280000E+0	2.019145E+3
9.300000E+0	1.990915E+3
9.320000E+0	1.918322E+3
9.340000E+0	1.832287E+3
9.360000E+0	1.773137E+3
9.380000E+0	1.742218E+3
9.400000E+0	1.730120E+3
9.420000E+0	1.688446E+3
9.440000E+0	1.459914E+3
9.460000E+0	9.934409E+2
9.480000E+0	5.323445E+2
9.500000E+0	2.392861E+2
9.520000E+0	9.678990E+1
9.540000E+0	3.629622E+1
9.560000E+0	1.344304E+1
9.580000E+0	6.721521E+0
9.600000E+0	4.032913E+0
9.620000E+0	1.344304E+0
9.640000E+0	1.344304E+0
9.660000E+0	1.344304E+0
9.680000E+0	1.344304E+0
9.700000E+0	1.344304E+0
9.720000E+0	1.344304E+0
9.740000E+0	0.000000E+0
9.760000E+0	1.344304E+0
9.780000E+0	1.344304E+0
9.800000E+0	1.344304E+0
9.820000E+0	1.344304E+0
9.840000E+0	1.344304E+0
9.860000E+0	0.000000E+0
9.880000E+0	1.344304E+0
9.900000E+0	3.226330E+1
9.920000E+0	2.540735E+2
9.940000E+0	7.837294E+2
9.960000E+0	1.365813E+3
9.980000E+0	1.742218E+3
1.000000E+1	1.926388E+3
1.002000E+1	2.000325E+3
1.004000E+1	2.028555E+3
1.006000E+1	2.039310E+3
1.008000E+1	2.043342E+3
1.010000E+1	2.040654E+3
1.012000E+1	2.035277E+3
1.014000E+1	2.029899E+3
1.016000E+1	2.025866E+3
1.018000E+1	2.023178E+3
1.020000E+1	2.021834E+3
1.022000E+1	2.021834E+3
1.024000E+1	2.021834E+3
1.026000E+1	2.021834E+3
1.028000E+1	2.019145E+3
1.030000E+1	1.990915E+3
1.032000E+1	1.918322E+3
1.034000E+1	1.832287E+3
1.036000E+1	1.773137E+3
1.038000E+1	1.743563E+3
1.040000E+1	1.730120E+3
1.042000E+1	1.688446E+3
1.044000E+1	1.461259E+3
1.046000E+1	9.961295E+2
1.048000E+1	5.336888E+2
1.050000E+1	2.406305E+2
1.052000E+1	9.678990E+1
1.054000E+1	3.629622E+1
1.056000E+1	1.478735E+1
1.058000E+1	6.721521E+0
1.060000E+1	2.688608E+0
1.062000E+1	1.344304E+0
1.064000E+1	1.344304E+0
1.066000E+1	1.344304E+0
1.068000E+1	1.344304E+0
1.070000E+1	1.344304E+0
1.072000E+1	0.000000E+0
1.074000E+1	0.000000E+0
1.076000E+1	1.344304E+0
1.078000E+1	0.000000E+0
1.080000E+1	1.344304E+0
1.082000E+1	0.000000E+0
1.084000E+1	0.000000E+0
1.086000E+1	0.000000E+0
1.088000E+1	1.344304E+0
1.090000E+1	3.091900E+1
1.092000E+1	2.527292E+2
1.094000E+1	7.850737E+2
1.096000E+1	1.367157E+3
1.098000E+1	1.743563E+3
1.100000E+1	1.926388E+3
1.102000E+1	2.000325E+3
1.104000E+1	2.029899E+3
1.106000E+1	2.040654E+3
1.108000E+1	2.043342E+3
1.110000E+1	2.040654E+3
1.112000E+1	2.035277E+3
1.114000E+1	2.029899E+3
1.116000E+1	2.025866E+3
1.118000E+1	2.023178E+3
1.120000E+1	2.023178E+3
1.122000E+1	2.023178E+3
1.124000E+1	2.021834E+3
1.126000E+1	2.023178E+3
1.128000E+1	2.020489E+3
1.130000E+1	1.992259E+3
1.132000E+1	1.919667E+3
1.134000E+1	1.832287E+3
1.136000E+1	1.773137E+3
1.138000E+1	1.743563E+3
1.140000E+1	1.731464E+3
1.142000E+1	1.689790E+3
1.144000E+1	1.463947E+3
1.146000E+1	9.974738E+2
1.148000E+1	5.350331E+2
1.150000E+1	2.419748E+2
1.152000E+1	9.813421E+1
1.154000E+1	3.629622E+1
1.156000E+1	1.478735E+1
1.158000E+1	6.721521E+0
1.160000E+1	4.032913E+0
1.162000E+1	2.688608E+0
1.164000E+1	1.344304E+0
1.166000E+1	0.000000E+0
1.168000E+1	1.344304E+0
1.170000E+1	1.344304E+0
1.172000E+1	1.344304E+0
1.174000E+1	1.344304E+0
1.176000E+1	1.344304E+0
1.178000E+1	1.344304E+0
1.180000E+1	1.344304E+0
1.182000E+1	1.344304E+0
1.184000E+1	0.000000E+0
1.186000E+1	0.000000E+0
1.188000E+1	1.344304E+0
1.190000E+1	3.091900E+1
1.192000E+1	2.527292E+2
1.194000E+1	7.823851E+2
1.196000E+1	1.364469E+3
1.198000E+1	1.743563E+3
1.200000E+1	1.927732E+3
1.202000E+1	2.001669E+3
1.204000E+1	2.029899E+3
1.206000E+1	2.040654E+3
1.208000E+1	2.043342E+3
1.210000E+1	2.041998E+3
1.212000E+1	2.036621E+3
1.214000E+1	2.029899E+3
1.216000E+1	2.025866E+3
1.218000E+1	2.023178E+3
1.220000E+1	2.023178E+3
1.222000E+1	2.023178E+3
1.224000E+1	2.023178E+3
1.226000E+1	2.023178E+3
1.228000E+1	2.019145E+3
1.230000E+1	1.992259E+3
1.232000E+1	1.919667E+3
1.234000E+1	1.833631E+3
1.236000E+1	1.774482E+3
1.238000E+1	1.743563E+3
1.240000E+1	1.730120E+3
1.242000E+1	1.689790E+3
1.244000E+1	1.463947E+3
1.246000E+1	9.988181E+2
1.248000E+1	5.350331E+2
1.250000E+1	2.406305E+2
1.252000E+1	9.678990E+1
1.254000E+1	3.764052E+1
1.256000E+1	1.478735E+1
1.258000E+1	6.721521E+0
1.260000E+1	4.032913E+0
1.262000E+1	2.688608E+0
1.264000E+1	1.344304E+0
1.266000E+1	1.344304E+0
1.268000E+1	1.344304E+0
1.270000E+1	1.344304E+0
1.272000E+1	1.344304E+0
1.274000E+1	1.344304E+0
1.276000E+1	1.344304E+0
1.278000E+1	1.344304E+0
1.280000E+1	0.000000E+0
1.282000E+1	0.000000E+0
1.284000E+1	1.344304E+0
1.286000E+1	1.344304E+0
1.288000E+1	1.344304E+0
1.290000E+1	3.091900E+1
1.292000E+1	2.513849E+2
1.294000E+1	7.810408E+2
1.296000E+1	1.364469E+3
1.298000E+1	1.742218E+3
1.300000E+1	1.926388E+3
1.302000E+1	2.001669E+3
1.304000E+1	2.031244E+3
1.306000E+1	2.040654E+3
1.308000E+1	2.043342E+3
1.310000E+1	2.039310E+3
1.312000E+1	2.033932E+3
1.314000E+1	2.028555E+3
1.316000E+1	2.024522E+3
1.318000E+1	2.023178E+3
1.320000E+1	2.021834E+3
1.322000E+1	2.021834E+3
1.324000E+1	2.021834E+3
1.326000E+1	2.021834E+3
1.328000E+1	2.019145E+3
1.330000E+1	1.990915E+3
1.332000E+1	1.918322E+3
1.334000E+1	1.832287E+3
1.336000E+1	1.773137E+3
1.338000E+1	1.742218E+3
1.340000E+1	1.728775E+3
1.342000E+1	1.688446E+3
1.344000E+1	1.463947E+3
1.346000E+1	1.000162E+3
1.348000E+1	5.363774E+2
1.350000E+1	2.419748E+2
1.352000E+1	9.813421E+1
1.354000E+1	3.764052E+1
1.356000E+1	1.613165E+1
1.358000E+1	6.721521E+0
1.360000E+1	4.032913E+0
1.362000E+1	2.688608E+0
1.364000E+1	1.344304E+0
1.366000E+1	1.344304E+0
1.368000E+1	0.000000E+0
1.370000E+1	1.344304E+0
1.372000E+1	1.344304E+0
1.374000E+1	1.344304E+0
1.376000E+1	1.344304E+0
1.378000E+1	1.344304E+0
1.380000E+1	1.344304E+0
1.382000E+1	0.000000E+0
1.384000E+1	1.344304E+0
1.386000E+1	1.344304E+0
1.388000E+1	1.344304E+0
1.390000E+1	2.957469E+1
1.392000E+1	2.486963E+2
1.394000E+1	7.783522E+2
1.396000E+1	1.361780E+3
1.398000E+1	1.742218E+3
1.400000E+1	1.926388E+3
1.402000E+1	2.001669E+3
1.404000E+1	2.029899E+3
1.406000E+1	2.039310E+3
1.408000E+1	2.041998E+3
1.410000E+1	2.040654E+3
1.412000E+1	2.035277E+3
1.414000E+1	2.029899E+3
1.416000E+1	2.025866E+3
1.418000E+1	2.023178E+3
1.420000E+1	2.021834E+3
1.422000E+1	2.021834E+3
1.424000E+1	2.021834E+3
1.426000E+1	2.021834E+3
1.428000E+1	2.019145E+3
1.430000E+1	1.992259E+3
1.432000E+1	1.919667E+3
1.434000E+1	1.832287E+3
1.436000E+1	1.771793E+3
1.438000E+1	1.742218E+3
1.440000E+1	1.728775E+3
1.442000E+1	1.688446E+3
1.444000E+1	1.463947E+3
1.446000E+1	9.988181E+2
1.448000E+1	5.363774E+2
1.450000E+1	2.406305E+2
1.452000E+1	9.678990E+1
1.454000E+1	3.764052E+1
1.456000E+1	1.478735E+1
1.458000E+1	6.721521E+0
1.460000E+1	4.032913E+0
1.462000E+1	1.344304E+0
1.464000E+1	1.344304E+0
1.466000E+1	0.000000E+0
1.468000E+1	0.000000E+0
1.470000E+1	1.344304E+0
1.472000E+1	1.344304E+0
1.474000E+1	1.344304E+0
1.476000E+1	1.344304E+0
1.478000E+1	1.344304E+0
1.480000E+1	1.344304E+0
1.482000E+1	1.344304E+0
1.484000E+1	1.344304E+0
1.486000E+1	0.000000E+0
1.488000E+1	1.344304E+0
1.490000E+1	2.957469E+1
1.492000E+1	2.486963E+2
1.494000E+1	7.770079E+2
1.496000E+1	1.360436E+3
1.498000E+1	1.740874E+3
1.500000E+1	1.925044E+3
1.502000E+1	2.001669E+3
1.504000E+1	2.029899E+3
1.506000E+1	2.039310E+3
1.508000E+1	2.041998E+3
1.510000E+1	2.039310E+3
1.512000E+1	2.035277E+3
1.514000E+1	2.028555E+3
1.516000E+1	2.024522E+3
1.518000E+1	2.023178E+3
1.520000E+1	2.023178E+3
1.522000E+1	2.021834E+3
1.524000E+1	2.021834E+3
1.526000E+1	2.021834E+3
1.528000E+1	2.017801E+3
1.530000E+1	1.990915E+3
1.532000E+1	1.918322E+3
1.534000E+1	1.832287E+3
1.536000E+1	1.771793E+3
1.538000E+1	1.742218E+3
1.540000E+1	1.728775E+3
1.542000E+1	1.688446E+3
1.544000E+1	1.466636E+3
1.546000E+1	1.002851E+3
1.548000E+1	5.390660E+2
1.550000E+1	2.433191E+2
1.552000E+1	9.813421E+1
1.554000E+1	3.764052E+1
1.556000E+1	1.478735E+1
1.558000E+1	6.721521E+0
1.560000E+1	4.032913E+0
1.562000E+1	2.688608E+0
1.564000E+1	2.688608E+0
1.566000E+1	1.344304E+0
1.568000E+1	0.000000E+0
1.570000E+1	0.000000E+0
1.572000E+1	1.344304E+0
1.574000E+1	1.344304E+0
1.576000E+1	0.000000E+0
1.578000E+1	0.000000E+0
1.580000E+1	1.344304E+0
1.582000E+1	1.344304E+0
1.584000E+1	1.344304E+0
1.586000E+1	1.344304E+0
1.588000E+1	1.344304E+0
1.590000E+1	2.957469E+1
1.592000E+1	2.486963E+2
1.594000E+1	7.770079E+2
1.596000E+1	1.359092E+3
1.598000E+1	1.739530E+3
1.600000E+1	1.925044E+3
1.602000E+1	2.000325E+3
1.604000E+1	2.028555E+3
1.606000E+1	2.037965E+3
1.608000E+1	2.041998E+3
1.610000E+1	2.040654E+3
1.612000E+1	2.035277E+3
1.614000E+1	2.028555E+3
1.616000E+1	2.024522E+3
1.618000E+1	2.021834E+3
1.620000E+1	2.023178E+3
1.622000E+1	2.021834E+3
1.624000E+1	2.021834E+3
1.626000E+1	2.021834E+3
1.628000E+1	2.019145E+3
1.630000E+1	1.992259E+3
1.632000E+1	1.918322E+3
1.634000E+1	1.830942E+3
1.636000E+1	1.771793E+3
1.638000E+1	1.742218E+3
1.640000E+1	1.728775E+3
1.642000E+1	1.688446E+3
1.644000E+1	1.465292E+3
1.646000E+1	1.001507E+3
1.648000E+1	5.377217E+2
1.650000E+1	2.419748E+2
1.652000E+1	9.813421E+1
1.654000E+1	3.764052E+1
1.656000E+1	1.478735E+1
1.658000E+1	6.721521E+0
1.660000E+1	2.688608E+0
1.662000E+1	1.344304E+0
1.664000E+1	1.344304E+0
1.666000E+1	2.688608E+0
1.668000E+1	1.344304E+0
1.670000E+1	1.344304E+0
1.672000E+1	1.344304E+0
1.674000E+1	1.344304E+0
1.676000E+1	1.344304E+0
1.678000E+1	0.000000E+0
1.680000E+1	1.344304E+0
1.682000E+1	1.344304E+0
1.684000E+1	0.000000E+0
1.686000E+1	0.000000E+0
1.688000E+1	1.344304E+0
1.690000E+1	2.957469E+1
1.692000E+1	2.473520E+2
1.694000E+1	7.743192E+2
1.696000E+1	1.359092E+3
1.698000E+1	1.739530E+3
1.700000E+1	1.923699E+3
1.702000E+1	2.000325E+3
1.704000E+1	2.029899E+3
1.706000E+1	2.039310E+3
1.708000E+1	2.041998E+3
1.710000E+1	2.039310E+3
1.712000E+1	2.033932E+3
1.714000E+1	2.027211E+3
1.716000E+1	2.024522E+3
1.718000E+1	2.021834E+3
1.720000E+1	2.021834E+3
1.722000E+1	2.021834E+3
1.724000E+1	2.021834E+3
1.726000E+1	2.021834E+3
1.728000E+1	2.019145E+3
1.730000E+1	1.990915E+3
1.732000E+1	1.919667E+3
1.734000E+1	1.832287E+3
1.736000E+1	1.771793E+3
1.738000E+1	1.740874E+3
1.740000E+1	1.728775E+3
1.742000E+1	1.689790E+3
1.744000E+1	1.466636E+3
1.746000E+1	1.004195E+3
1.748000E+1	5.390660E+2
1.750000E+1	2.433191E+2
1.752000E+1	9.813421E+1
1.754000E+1	3.764052E+1
1.756000E+1	1.613165E+1
1.758000E+1	6.721521E+0
1.760000E+1	4.032913E+0
1.762000E+1	1.344304E+0
1.764000E+1	1.344304E+0
1.766000E+1	2.688608E+0
1.768000E+1	2.688608E+0
1.770000E+1	1.344304E+0
1.772000E+1	1.344304E+0
1.774000E+1	1.344304E+0
1.776000E+1	1.344304E+0
1.778000E+1	0.000000E+0
1.780000E+1	0.000000E+0
1.782000E+1	0.000000E+0
1.784000E+1	1.344304E+0
1.786000E+1	0.000000E+0
1.788000E+1	0.000000E+0
1.790000E+1	2.957469E+1
1.792000E+1	2.460077E+2
1.794000E+1	7.743192E+2
1.796000E+1	1.357747E+3
1.798000E+1	1.739530E+3
1.800000E+1	1.925044E+3
1.802000E+1	2.000325E+3
1.804000E+1	2.028555E+3
1.806000E+1	2.039310E+3
1.808000E+1	2.041998E+3
1.810000E+1	2.039310E+3
1.812000E+1	2.033932E+3
1.814000E+1	2.027211E+3
1.816000E+1	2.024522E+3
1.818000E+1	2.023178E+3
1.820000E+1	2.023178E+3
1.822000E+1	2.021834E+3
1.824000E+1	2.021834E+3
1.826000E+1	2.021834E+3
1.828000E+1	2.019145E+3
1.830000E+1	1.992259E+3
1.832000E+1	1.921011E+3
1.834000E+1	1.833631E+3
1.836000E+1	1.771793E+3
1.838000E+1	1.742218E+3
1.840000E+1	1.728775E+3
1.842000E+1	1.689790E+3
1.844000E+1	1.467980E+3
1.846000E+1	1.004195E+3
1.848000E+1	5.404103E+2
1.850000E+1	2.433191E+2
1.852000E+1	9.813421E+1
1.854000E+1	3.764052E+1
1.856000E+1	1.478735E+1
1.858000E+1	6.721521E+0
1.860000E+1	4.032913E+0
1.862000E+1	1.344304E+0
1.864000E+1	1.344304E+0
1.866000E+1	1.344304E+0
1.868000E+1	1.344304E+0
1.870000E+1	0.000000E+0
1.872000E+1	1.344304E+0
1.874000E+1	1.344304E+0
1.876000E+1	1.344304E+0
1.878000E+1	1.344304E+0
1.880000E+1	1.344304E+0
1.882000E+1	1.344304E+0
1.884000E+1	1.344304E+0
1.886000E+1	0.000000E+0
1.888000E+1	0.000000E+0
1.890000E+1	2.823039E+1
1.892000E+1	2.460077E+2
1.894000E+1	7.716306E+2
1.896000E+1	1.355059E+3
1.898000E+1	1.738185E+3
1.900000E+1	1.923699E+3
1.902000E+1	1.998980E+3
1.904000E+1	2.028555E+3
1.906000E+1	2.037965E+3
1.908000E+1	2.040654E+3
1.910000E+1	2.039310E+3
1.912000E+1	2.035277E+3
1.914000E+1	2.031244E+3
1.916000E+1	2.027211E+3
1.918000E+1	2.023178E+3
1.920000E+1	2.021834E+3
1.922000E+1	2.020489E+3
1.924000E+1	2.021834E+3
1.926000E+1	2.021834E+3
1.928000E+1	2.019145E+3
1.930000E+1	1.992259E+3
1.932000E+1	1.921011E+3
1.934000E+1	1.833631E+3
1.936000E+1	1.773137E+3
1.938000E+1	1.743563E+3
1.940000E+1	1.730120E+3
1.942000E+1	1.691135E+3
1.944000E+1	1.467980E+3
1.946000E+1	1.005540E+3
1.948000E+1	5.404103E+2
1.950000E+1	2.446634E+2
1.952000E+1	9.813421E+1
1.954000E+1	3.764052E+1
1.956000E+1	1.613165E+1
1.958000E+1	8.065825E+0
1.960000E+1	4.032913E+0
1.962000E+1	1.344304E+0
1.964000E+1	1.344304E+0
1.966000E+1	0.000000E+0
1.968000E+1	0.000000E+0
1.970000E+1	1.344304E+0
1.972000E+1	1.344304E+0
1.974000E+1	1.344304E+0
1.976000E+1	1.344304E+0
1.978000E+1	1.344304E+0
1.980000E+1	0.000000E+0
1.982000E+1	0.000000E+0
1.984000E+1	1.344304E+0
1.986000E+1	1.344304E+0
1.988000E+1	1.344304E+0
1.990000E+1	2.823039E+1
1.992000E+1	2.446634E+2
1.994000E+1	7.702863E+2
1.996000E+1	1.355059E+3
1.998000E+1	1.738185E+3
2.000000E+1	1.926388E+3
2.002000E+1	2.003013E+3
2.004000E+1	2.031244E+3
2.006000E+1	2.039310E+3
2.008000E+1	2.041998E+3
2.010000E+1	2.040654E+3
2.012000E+1	2.035277E+3
2.014000E+1	2.029899E+3
2.016000E+1	2.025866E+3
2.018000E+1	2.024522E+3
2.020000E+1	2.023178E+3
2.022000E+1	2.023178E+3
2.024000E+1	2.021834E+3
2.026000E+1	2.021834E+3
2.028000E+1	2.019145E+3
2.030000E+1	1.992259E+3
2.032000E+1	1.921011E+3
2.034000E+1	1.834975E+3
2.036000E+1	1.773137E+3
2.038000E+1	1.742218E+3
2.040000E+1	1.728775E+3
2.042000E+1	1.689790E+3
2.044000E+1	1.467980E+3
2.046000E+1	1.006884E+3
2.048000E+1	5.417546E+2
2.050000E+1	2.446634E+2
2.052000E+1	9.813421E+1
2.054000E+1	3.764052E+1
2.056000E+1	1.613165E+1
2.058000E+1	8.065825E+0
2.060000E+1	4.032913E+0
2.062000E+1	2.688608E+0
2.064000E+1	1.344304E+0
2.066000E+1	1.344304E+0
2.068000E+1	0.000000E+0
2.070000E+1	1.344304E+0
2.072000E+1	1.344304E+0
2.074000E+1	1.344304E+0
2.076000E+1	1.344304E+0
2.078000E+1	1.344304E+0
2.080000E+1	1.344304E+0
2.082000E+1	1.344304E+0
2.084000E+1	0.000000E+0
2.086000E+1	0.000000E+0
2.088000E+1	0.000000E+0
2.090000E+1	2.823039E+1
2.092000E+1	2.433191E+2
2.094000E+1	7.689420E+2
2.096000E+1	1.353714E+3
2.098000E+1	1.736841E+3
2.100000E+1	1.923699E+3
2.102000E+1	2.001669E+3
2.104000E+1	2.029899E+3
2.106000E+1	2.040654E+3
2.108000E+1	2.043342E+3
2.110000E+1	2.041998E+3
2.112000E+1	2.035277E+3
2.114000E+1	2.028555E+3
2.116000E+1	2.025866E+3
2.118000E+1	2.024522E+3
2.120000E+1	2.023178E+3
2.122000E+1	2.021834E+3
2.124000E+1	2.021834E+3
2.126000E+1	2.021834E+3
2.128000E+1	2.019145E+3
2.130000E+1	1.993603E+3
2.132000E+1	1.922355E+3
2.134000E+1	1.836320E+3
2.136000E+1	1.775826E+3
2.138000E+1	1.744907E+3
2.140000E+1	1.730120E+3
2.142000E+1	1.692479E+3
2.144000E+1	1.470669E+3
2.146000E+1	1.009572E+3
2.148000E+1	5.417546E+2
2.150000E+1	2.446634E+2
2.152000E+1	9.813421E+1
2.154000E+1	3.764052E+1
2.156000E+1	1.478735E+1
2.158000E+1	6.721521E+0
2.160000E+1	2.688608E+0
2.162000E+1	2.688608E+0
2.164000E+1	2.688608E+0
2.166000E+1	2.688608E+0
2.168000E+1	0.000000E+0
2.170000E+1	0.000000E+0
2.172000E+1	1.344304E+0
2.174000E+1	1.344304E+0
2.176000E+1	1.344304E+0
2.178000E+1	2.688608E+0
2.180000E+1	1.344304E+0
2.182000E+1	0.000000E+0
2.184000E+1	0.000000E+0
2.186000E+1	1.344304E+0
2.188000E+1	1.344304E+0
2.190000E+1	2.823039E+1
2.192000E+1	2.433191E+2
2.194000E+1	7.675977E+2
2.196000E+1	1.352370E+3
2.198000E+1	1.736841E+3
2.200000E+1	1.925044E+3
2.202000E+1	2.003013E+3
2.204000E+1	2.031244E+3
2.206000E+1	2.039310E+3
2.208000E+1	2.043342E+3
2.210000E+1	2.041998E+3
2.212000E+1	2.035277E+3
2.214000E+1	2.028555E+3
2.216000E+1	2.024522E+3
2.218000E+1	2.023178E+3
2.220000E+1	2.023178E+3
2.222000E+1	2.023178E+3
2.224000E+1	2.021834E+3
2.226000E+1	2.021834E+3
2.228000E+1	2.019145E+3
2.230000E+1	1.992259E+3
2.232000E+1	1.919667E+3
2.234000E+1	1.834975E+3
2.236000E+1	1.773137E+3
2.238000E+1	1.743563E+3
2.240000E+1	1.730120E+3
2.242000E+1	1.692479E+3
2.244000E+1	1.472013E+3
2.246000E+1	1.009572E+3
2.248000E+1	5.430989E+2
2.250000E+1	2.446634E+2
2.252000E+1	9.813421E+1
2.254000E+1	3.764052E+1
2.256000E+1	1.478735E+1
2.258000E+1	6.721521E+0
2.260000E+1	4.032913E+0
2.262000E+1	2.688608E+0
2.264000E+1	1.344304E+0
2.266000E+1	1.344304E+0
2.268000E+1	1.344304E+0
2.270000E+1	0.000000E+0
2.272000E+1	1.344304E+0
2.274000E+1	1.344304E+0
2.276000E+1	1.344304E+0
2.278000E+1	1.344304E+0
2.280000E+1	1.344304E+0
2.282000E+1	1.344304E+0
2.284000E+1	0.000000E+0
2.286000E+1	0.000000E+0
2.288000E+1	0.000000E+0
2.290000E+1	2.823039E+1
2.292000E+1	2.419748E+2
2.294000E+1	7.675977E+2
2.296000E+1	1.352370E+3
2.298000E+1	1.735497E+3
2.300000E+1	1.923699E+3
2.302000E+1	2.001669E+3
2.304000E+1	2.029899E+3
2.306000E+1	2.040654E+3
2.308000E+1	2.043342E+3
2.310000E+1	2.040654E+3
2.312000E+1	2.035277E+3
2.314000E+1	2.029899E+3
2.316000E+1	2.025866E+3
2.318000E+1	2.024522E+3
2.320000E+1	2.023178E+3
2.322000E+1	2.021834E+3
2.324000E+1	2.021834E+3
2.326000E+1	2.021834E+3
2.328000E+1	2.019145E+3
2.330000E+1	1.993603E+3
2.332000E+1	1.922355E+3
2.334000E+1	1.834975E+3
2.336000E+1	1.773137E+3
2.338000E+1	1.742218E+3
2.340000E+1	1.728775E+3
2.342000E+1	1.691135E+3
2.344000E+1	1.472013E+3
2.346000E+1	1.010917E+3
2.348000E+1	5.457875E+2
2.350000E+1	2.473520E+2
2.352000E+1	9.947852E+1
2.354000E+1	3.764052E+1
2.356000E+1	1.478735E+1
2.358000E+1	6.721521E+0
2.360000E+1	2.688608E+0
2.362000E+1	2.688608E+0
2.364000E+1	2.688608E+0
2.366000E+1	2.688608E+0
2.368000E+1	1.344304E+0
2.370000E+1	1.344304E+0
2.372000E+1	1.344304E+0
2.374000E+1	1.344304E+0
2.376000E+1	1.344304E+0
2.378000E+1	1.344304E+0
2.380000E+1	1.344304E+0
2.382000E+1	1.344304E+0
2.384000E+1	0.000000E+0
2.386000E+1	0.000000E+0
2.388000E+1	0.000000E+0
2.390000E+1	2.823039E+1
2.392000E+1	2.406305E+2
2.394000E+1	7.649091E+2
2.396000E+1	1.349681E+3
2.398000E+1	1.735497E+3
2.400000E+1	1.922355E+3
2.402000E+1	2.000325E+3
2.404000E+1	2.028555E+3
2.406000E+1	2.039310E+3
2.408000E+1	2.041998E+3
2.410000E+1	2.040654E+3
2.412000E+1	2.033932E+3
2.414000E+1	2.028555E+3
2.416000E+1	2.024522E+3
2.418000E+1	2.023178E+3
2.420000E+1	2.023178E+3
2.422000E+1	2.021834E+3
2.424000E+1	2.021834E+3
2.426000E+1	2.020489E+3
2.428000E+1	2.017801E+3
2.430000E+1	1.992259E+3
2.432000E+1	1.922355E+3
2.434000E+1	1.834975E+3
2.436000E+1	1.773137E+3
2.438000E+1	1.743563E+3
2.440000E+1	1.730120E+3
